Fecha,Departamento,Municipio,Día,Barrio,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Sexo
06/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BELLA SUIZA E-1,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
06/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BARRIOS UNIDOS E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
06/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA CAROLINA E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
06/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA PAZ E-7,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
06/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CIUDADELA NVA TIBABUYES E-11,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
06/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PATIO BONITO I E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
06/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,SANTA BARBARA E-1,RODANDO SOBRE VIA - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
06/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LOS CEDRITOS E-1,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
06/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,MODELIA E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,PASAJERO MOTOCICLETA,BICICLETA,FEMENINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,EL PINAR E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,GRAN AMERICA E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,VEREDA TORCA E-1,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,FEMENINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ALHAMBRA SECTOR NORTE E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN LUIS E-13,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,BOSA CENTRO E-7,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
06/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SANTA BARBARA CENTRAL E-1,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
06/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,SANTA BARBARA E-1,PUENTE PEATONAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
06/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,VILLA NELLY E-8,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
06/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,GALERIAS E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URB. LA COLINA CAMPESTRE I SECTOR E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LAGOS DE SUBA E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,TEUSAQUILLO E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CHICO I E-2,INSTALACIONES DEL EJERCITO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CHICO NORTE II E-2,PARQUES,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LOS CEDRITOS E-1,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
06/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URB. EL ESTORIL E-11,PUENTE PEATONAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
06/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA ESTACIÓN E-7,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
06/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA URIBE E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
06/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,MULTISERVITA E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
06/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SAN CARLOS PREDIO SAN JOSÉ E-6,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
06/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PABLO VI E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
06/29/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,MINUTO DE DIOS E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
06/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,SUBA CENTRO E-11,CONJUNTO RESIDENCIAL,CONTUNDENTES,A PIE,BICICLETA,FEMENINO
06/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CHAPINERO CENTRAL E-2,UNIVERSIDADES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
06/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,BOSQUES DE MODELIA E-9,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
06/30/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PUENTE GRANDE E-9,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
07/01/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LOS CEDRITOS E-1,CENTRO COMERCIAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/02/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URB. SAN CARLOS E-6,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URB. BOCHICA II SECTOR E-16,CONJUNTO RESIDENCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URB. SAN CIPRIANO E-11,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ANDES E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/03/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CHICO I E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LIBERTADOR SUR E-18,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,SUBA CENTRO E-11,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,QUIRINAL E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,ANTIGUO COUNTRY E-2,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,POLO CLUB E-12,PUENTE PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URB. SANTA MARGARITA E-11,PUENTE PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URB. MARSELLA E-8,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
07/05/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,BELALCAZAR E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/05/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URB. INDUSTRIAL PENSILVANIA E-16,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/05/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,JAIME BERMEO E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,GALERIAS E-13,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PIO XII E-8,RODANDO SOBRE VIA - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LOS NARANJOS E-11,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
07/06/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,FONTIBON CENTRO E-9,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
07/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LA PAZ E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CIUDAD KENNEDY CENTRAL E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/07/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PABLO VI E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA ESTRELLITA E-1,SOBRE ANDEN - VIA PUBLICA,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
07/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,EL PLAN E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
07/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,CHICO I E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/08/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,CARVAJAL E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,QUESADA E-13,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CASTILLA LA NUEVA E-8,CONJUNTO RESIDENCIAL,CONTUNDENTES,A PIE,BICICLETA,FEMENINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,BOSQUE POPULAR E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LAS DOS AVENIDAS E-8,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,SANTA FE E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,BONANZA E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/09/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LA RIVERA E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CENTENARIO E-9,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CHAPINERO CENTRAL E-2,SOBRE ANDEN - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN VICTORINO E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ANTIGUO COUNTRY E-2,PUENTE PEATONAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,EL TINTAL E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,TINTALA E-8,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,VILLA DE LA TORRE E-8,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,GRAN AMERICA E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,BICICLETA,FEMENINO
07/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,TOBERIN ORIENTAL E-1,PARQUEADERO,CONTUNDENTES,BICICLETA,BICICLETA,FEMENINO
07/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,CHICO NORTE I E-2,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,FEMENINO
07/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,BRITALIA E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URB. PINOS DE LOMBARDIA E-11,SOBRE ANDEN - VIA PUBLICA,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
07/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URB. MARSELLA E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,PATIO BONITO I E-8,CICLO RUTA,ARMA DE FUEGO,A PIE,BICICLETA,FEMENINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,UNICENTRO E-1,FABRICAS,SIN EMPLEO DE ARMAS,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CHAPINERO CENTRAL E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,BARRIOS UNIDOS E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,EL RINCÓN E-11,CASAS DE HABITACION,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,MARTIRES E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,MARTIRES E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,VILLA MAYOR E-15,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,SANTA SOFIA E-12,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
07/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LA URIBE E-1,RODANDO SOBRE VIA - VIA PUBLICA,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,BENJAMIN HERRERA E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SIMON BOLIVAR E-12,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,TEUSAQUILLO E-13,BAHIA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,BARRIOS UNIDOS E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,EL RINCÓN E-11,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,POLO CLUB E-12,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,GRAN AMERICA E-13,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,SAN JORGE E-18,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,TAIRONA  E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
07/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LA FAVORITA E-14,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,SAN JOSE DE BAVARIA E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,SAN JORGE E-18,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,EL ROSARIO E-12,IGLESIA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,SAN PEDRO E-4,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,TOBERIN ORIENTAL E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LOS CEDRITOS E-1,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
07/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,VILLA CAROLINA E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,EL ENCANTO E-10,CALLEJÓN,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,EMAUS E-2,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,RESTREPO E-15,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,BICICLETA,FEMENINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,SANTA BARBARA E-1,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,GRAN AMERICA E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,VILLA MARIA I E-11,CONJUNTO RESIDENCIAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,GRANADA E-2,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
07/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,LA CABRERA E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
07/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN JOSE E-9,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
07/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ENTRERIOS E-12,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
07/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LISBOA E-11,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
07/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA URIBE E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PRADO PINZON E-11,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
07/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,GRAN BRITALIA E-8,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
