"departamento","arma ","fecha","genero","población"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/16/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/22/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/23/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/27/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/9/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/4/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/15/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/25/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/16/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/30/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/2/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/5/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/5/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/9/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/14/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/26/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/1/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/4/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/5/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/7/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/9/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/15/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/16/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/22/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/9/2022","FEMENINO","MENORES"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/14/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/20/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/27/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/4/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/16/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/16/2022","FEMENINO","MENORES"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/20/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/1/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/4/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/5/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/8/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/12/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/13/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/14/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/16/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/18/2022","MASCULINO","ADOLESCENTES"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/20/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/21/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/23/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/31/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/31/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/1/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/2/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/4/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/5/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/14/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/16/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/16/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/21/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/27/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/30/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/30/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/1/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/4/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/8/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/22/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/25/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/26/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/31/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/31/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/4/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/9/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/12/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/15/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/22/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/30/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/31/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/19/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/18/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/30/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/15/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/19/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/16/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/1/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/20/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/13/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/5/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/23/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/25/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/16/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/31/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/26/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/5/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/4/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/20/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","4/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","5/19/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","7/21/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/23/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/22/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","3/18/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","6/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","8/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","1/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","SIN EMPLEO DE ARMAS","2/28/2022","MASCULINO","ADULTOS"
